"KRONOS_BADGE_NUMBER","EMPLOYEE_ID","BOROUGH_NAME","DEPARTMENT_NAME","WORK_LOC_ID","LOCATION_NAME","NYC_TITLE"
384562,1870345,MANHATTAN,Manhattan Property Management Department,"0518",King Towers Consolidation,Caretaker
384566,935393,BRONX,Bronx Property Management Department,"0753",Union Avenue Consolidated,Caretaker
384572,1647990,BRONX,Bronx Property Management Department,"0586",Pelham Parkway Houses,Caretaker
384574,1871650,BRONX,Bronx Property Management Department,"0311",Bailey Ave-Fort Independence,Caretaker
384593,1362095,MANHATTAN,Manhattan Property Management Department,"0487",Manhattan Floating Staff,Caretaker
384450,1525476,BRONX,Bronx Property Management Department,"0416",Bronx Neighborhood 07,Plasterer
384452,1685209,BRONX,Bronx Property Management Department,"0368",Sedgwick,Caretaker
384454,1861558,QUEENS,Queens-SI Property Mgmt Dept,"0379",QN/SI Neighborhood 04,Plasterer
384475,1864883,MANHATTAN,Manhattan Property Management Department,"0404",Manhattan Neighborhood 04,Plumber's Helper
384483,1865221,QUEENS,Queens-SI Property Mgmt Dept,"0493",Queens-Staten Island Floating Staff,Plasterer
384499,364023,BRONX,Bronx Property Management Department,"0218",Throggs Neck Houses,Caretaker
384511,1427248,BROOKLYN,Brooklyn Property Management Department,"0233",Tilden Houses,Caretaker
384513,1633225,STATEN ISLAND,Queens-SI Property Mgmt Dept,"0583",Todt Hill,Caretaker
384515,1567432,BROOKLYN,Brooklyn Property Management Department,"0536",Cypress Hills,Caretaker
384518,1868325,MANHATTAN,Manhattan Property Management Department,"0204",Vladeck Houses,Clerical Associate
384519,1868362,BROOKLYN,Brooklyn Property Management Department,"0223",Cooper Park,Clerical Associate
384536,1499286,QUEENS,Queens-SI Property Mgmt Dept,"0374",QN/SI Neighborhood 01,Plumber
384549,1869715,BRONX,Bronx Property Management Department,"0380",Bronx Neighborhood 01,Painter
384551,1869542,STATEN ISLAND,Queens-SI Property Mgmt Dept,"0587",Berry,Maintenance Worker
384598,1867804,BRONX,Bronx Property Management Department,"0489",Bronx Floating Staff,Plumber's Helper
384603,1867749,BROOKLYN,Brooklyn Property Management Department,"0246",Tompkins Houses,Secretary
384634,1869719,MANHATTAN,Manhattan Property Management Department,"0408",Manhattan Neighborhood 08,Plumber's Helper
384604,1867768,BROOKLYN,Brooklyn Property Management Department,"0272",Wyckoff Gardens,Secretary
384622,1567961,MANHATTAN,Manhattan Property Management Department,"0211",Saint Nicholas Houses,Caretaker
384633,1741640,MANHATTAN,Manhattan Property Management Department,"0487",Manhattan Floating Staff,Caretaker
384642,1430977,BRONX,Bronx Property Management Department,"0570",Mill Brook Houses,Caretaker
384650,1100744,QUEENS,Queens-SI Property Mgmt Dept,"0226",Hammel-Carleton Manor,Caretaker
384651,1869568,BROOKLYN,Brooklyn Property Management Department,"0212",Breukelen,Clerical Associate
384676,1871742,MANHATTAN,Manhattan Property Management Department,"0513",Lincoln Houses,Housing Assistant
384679,1870331,BRONX,Bronx Property Management Department,"0388",Bronx Neighborhood 06,Carpenter
384693,1871219,BRONX,Bronx Property Management Department,"0386",Bronx Neighborhood 05,Carpenter
384702,1074027,BRONX,Bronx Property Management Department,"0535",Forest Consolidation,Caretaker
384696,1494916,MANHATTAN,Manhattan Property Management Department,"0232",Grant Houses,Caretaker
384699,1396153,BRONX,Bronx Property Management Department,"0535",Forest Consolidation,Caretaker
384700,1872038,BRONX,Bronx Property Management Department,"0386",Bronx Neighborhood 05,Carpenter
384703,1871916,BRONX,Bronx Property Management Department,"0388",Bronx Neighborhood 06,Carpenter
384704,1733189,BRONX,Bronx Property Management Department,"0535",Forest Consolidation,Caretaker
384719,1872634,BRONX,Bronx Property Management Department,"0380",Bronx Neighborhood 01,Plumber's Helper
384724,1017983,QUEENS,Queens-SI Property Mgmt Dept,"0290",Latimer Gardens Consolidation,Caretaker
384727,296182,BRONX,Bronx Property Management Department,"0385",Morrisania Consolidation,Caretaker
384742,584414,BROOKLYN,Brooklyn Property Management Department,"0491",Brooklyn Floating Staff,Caretaker
384743,1872744,BROOKLYN,Brooklyn Property Management Department,"0411",Brooklyn Neighborhood 09,Carpenter
384567,1870550,BRONX,Bronx Property Management Department,"0580",Parkside,Caretaker
384552,1825832,MANHATTAN,Manhattan Property Management Department,"0516",Johnson,Caretaker
384568,1503168,BRONX,Bronx Property Management Department,"0753",Union Avenue Consolidated,Caretaker
384597,1867778,BRONX,Bronx Property Management Department,"0965",Moore,Secretary
384600,1475446,BROOKLYN,Brooklyn Property Management Department,"0538",Sumner,Caretaker
384618,1871609,BROOKLYN,Brooklyn Property Management Department,"0582",O'Dwyer Gardens Consolidation,Maintenance Worker
384619,1871665,BROOKLYN,Brooklyn Property Management Department,"0394",Brooklyn Neighborhood 04,Carpenter
384624,1885178,MANHATTAN,Manhattan Property Management Department,"0558",Manhattanville Rehab 2 & 3,Secretary
384643,1437565,BRONX,Bronx Property Management Department,"0586",Pelham Parkway Houses,Maintenance Worker
384645,1869190,MANHATTAN,Manhattan Property Management Department,"0487",Manhattan Floating Staff,Maintenance Worker
384649,1869614,BRONX,Bronx Property Management Department,"0489",Bronx Floating Staff,Maintenance Worker
384677,158224,MANHATTAN,Manhattan Property Management Department,"0207",East River Houses,Housing Assistant
384678,1871758,BROOKLYN,Brooklyn Property Management Department,"0288",Carey Gardens Consolidation,Housing Assistant
384688,1545563,BRONX,Bronx Property Management Department,"0753",Union Avenue Consolidated,Caretaker
384689,1873000,MANHATTAN,Manhattan Property Management Department,"0487",Manhattan Floating Staff,Caretaker
384745,1872731,BRONX,Bronx Property Management Department,"0489",Bronx Floating Staff,Plumber's Helper
384690,1873458,BRONX,Bronx Property Management Department,"0537",Soundview,Caretaker
384691,1871759,BRONX,Bronx Property Management Department,"0388",Bronx Neighborhood 06,Carpenter
384744,1872729,BRONX,Bronx Property Management Department,"0390",Bronx Neighborhood 08,Plumber's Helper
384746,1561173,MANHATTAN,Manhattan Property Management Department,"0518",King Towers Consolidation,Caretaker
384749,1872730,BRONX,Bronx Property Management Department,"0388",Bronx Neighborhood 06,Plumber's Helper
384755,1157686,BRONX,Bronx Property Management Department,"0386",Bronx Neighborhood 05,Plumber's Helper
384757,1872914,BRONX,Bronx Property Management Department,"0380",Bronx Neighborhood 01,Plasterer
384759,1349510,QUEENS,Queens-SI Property Mgmt Dept,"0517",Astoria,Caretaker
384762,1540281,MANHATTAN,Manhattan Property Management Department,"0539",Wilson-White Houses,Caretaker
384763,1873126,MANHATTAN,Manhattan Property Management Department,"0401",Manhattan Neighborhood 01,Plasterer
384775,1872424,MANHATTAN,Manhattan Property Management Department,"0252",Fulton,Maintenance Worker
384766,1544789,BRONX,Bronx Property Management Department,"0489",Bronx Floating Staff,Electrician's Helper
384773,1104625,STATEN ISLAND,Queens-SI Property Mgmt Dept,"0209",West Brighton-Markham,Caretaker
384774,1872637,MANHATTAN,Manhattan Property Management Department,"0224",Wagner Houses,Caretaker
384776,1872440,BRONX,Bronx Property Management Department,"0415",Bronx Neighborhood 04,Electrician's Helper
384777,1647566,BRONX,Bronx Property Management Department,"0385",Morrisania Consolidation,Caretaker
384788,1874035,BRONX,Bronx Property Management Department,"0386",Bronx Neighborhood 05,Carpenter
384790,1825466,BRONX,Bronx Property Management Department,"0386",Bronx Neighborhood 05,Plumber's Helper
384794,1269516,BRONX,Bronx Property Management Department,"0435",Butler,Caretaker
384692,1097539,BRONX,Bronx Property Management Department,"0523",Melrose,Caretaker
384796,1503730,BRONX,Bronx Property Management Department,"0380",Bronx Neighborhood 01,Plumber's Helper
384803,1874958,BRONX,Bronx Property Management Department,"0386",Bronx Neighborhood 05,Plasterer
384809,1018325,MANHATTAN,Manhattan Property Management Department,"0569",Douglass Houses,Caretaker
384695,1871666,BRONX,Bronx Property Management Department,"0537",Soundview,Caretaker
384701,1317252,MANHATTAN,Manhattan Property Management Department,"0513",Lincoln Houses,Caretaker
384728,599658,MANHATTAN,Manhattan Property Management Department,"0451",Chelsea Addition-Elliott,Caretaker
384748,1103521,BRONX,Bronx Property Management Department,"0254",Boston Secor,Caretaker
384733,1871807,BRONX,Bronx Property Management Department,"0382",Bronx Neighborhood 02,Plumber's Helper
384736,1723873,MANHATTAN,Manhattan Property Management Department,"0232",Grant Houses,Caretaker
384747,1150530,BRONX,Bronx Property Management Department,"0489",Bronx Floating Staff,Plumber's Helper
384752,1872632,BRONX,Bronx Property Management Department,"0382",Bronx Neighborhood 02,Electrician's Helper
384756,1876977,BRONX,Bronx Property Management Department,"0506",Sack Wern-Clason Point Gardens,Caretaker
384758,1873009,BROOKLYN,Brooklyn Property Management Department,"0538",Sumner,Caretaker
384760,1756493,BRONX,Bronx Property Management Department,"0383",Bronx Neighborhood 03,Plumber's Helper
384761,1872792,BRONX,Bronx Property Management Department,"0415",Bronx Neighborhood 04,Plumber's Helper
384764,1872898,QUEENS,Queens-SI Property Mgmt Dept,"0290",Latimer Gardens Consolidation,Maintenance Worker
384765,546906,BRONX,Bronx Property Management Department,"0416",Bronx Neighborhood 07,Plumber's Helper
384792,534071,MANHATTAN,Manhattan Property Management Department,"0232",Grant Houses,Caretaker
384789,1874147,BRONX,Bronx Property Management Department,"0489",Bronx Floating Staff,Plumber's Helper
384793,1327467,MANHATTAN,Manhattan Property Management Department,"0224",Wagner Houses,Caretaker
384795,1874578,MANHATTAN,Manhattan Property Management Department,"0650",Frederick E. Samuel Apts,Caretaker
384806,1519605,MANHATTAN,Manhattan Property Management Department,"0237",Gompers Consolidation,Caretaker
384808,1874614,QUEENS,Queens-SI Property Mgmt Dept,"0226",Hammel-Carleton Manor,Caretaker
384813,1836426,MANHATTAN,Manhattan Property Management Department,"0373",Dyckman Houses,Caretaker
384815,1877423,MANHATTAN,Manhattan Property Management Department,"0518",King Towers Consolidation,Caretaker
384817,1836427,MANHATTAN,Manhattan Property Management Department,"0211",Saint Nicholas Houses,Caretaker
384818,1495954,BROOKLYN,Brooklyn Property Management Department,"0538",Sumner,Caretaker
384837,1875832,BRONX,Bronx Property Management Department,"0965",Moore,Caretaker
384827,1740826,MANHATTAN,Manhattan Property Management Department,"0238",Lehman Village,Caretaker
384830,494366,BRONX,Bronx Property Management Department,"0416",Bronx Neighborhood 07,Plumber's Helper
384839,1738659,MANHATTAN,Manhattan Property Management Department,"0774",P.S. 139,Caretaker
384843,1654927,BRONX,Bronx Property Management Department,"0222",Justice Sonia Sotomayor Houses,Caretaker
384844,1006795,BRONX,Bronx Property Management Department,"0435",Butler,Caretaker
384845,1298551,MANHATTAN,Manhattan Property Management Department,"0387",Wise Towers Group,Caretaker
384846,241659,BROOKLYN,Brooklyn Property Management Department,"0288",Carey Gardens Consolidation,Caretaker
384847,1877467,BRONX,Bronx Property Management Department,"0386",Bronx Neighborhood 05,Carpenter
384878,1785412,MANHATTAN,Manhattan Property Management Department,"0516",Johnson,Caretaker
384881,1547521,BRONX,Bronx Property Management Department,"0489",Bronx Floating Staff,Caretaker
384888,1631172,MANHATTAN,Manhattan Property Management Department,"0245",Clinton Houses,Caretaker
384911,1877389,BRONX,Bronx Property Management Department,"0489",Bronx Floating Staff,Electrician's Helper
384912,1876473,STATEN ISLAND,Queens-SI Property Mgmt Dept,"0583",Todt Hill,Caretaker
384913,1556913,BROOKLYN,Brooklyn Property Management Department,"0275",Hughes Apartments,Caretaker
384915,1669919,QUEENS,Queens-SI Property Mgmt Dept,"0493",Queens-Staten Island Floating Staff,Caretaker
384946,1877414,BRONX,Bronx Property Management Department,"0382",Bronx Neighborhood 02,Plumber's Helper
384947,1456217,BRONX,Bronx Property Management Department,"0415",Bronx Neighborhood 04,Plumber
384810,1268873,BRONX,Bronx Property Management Department,"0535",Forest Consolidation,Caretaker
384816,246442,BRONX,Bronx Property Management Department,"0386",Bronx Neighborhood 05,Carpenter
384811,1845892,STATEN ISLAND,Queens-SI Property Mgmt Dept,"0436",Stapleton,Caretaker
384812,1877418,MANHATTAN,Manhattan Property Management Department,"0201",Harlem River Consolidation,Caretaker
384834,1498032,QUEENS,Queens-SI Property Mgmt Dept,"0122",Queens-Staten Island Borough Management,Plumber
384838,1875134,BRONX,Bronx Property Management Department,"0416",Bronx Neighborhood 07,Painter
384840,1425951,BRONX,Bronx Property Management Department,"0579",Gun Hill Houses,Caretaker
384842,1876468,BRONX,Bronx Property Management Department,"0386",Bronx Neighborhood 05,Painter
384849,1830115,BRONX,Bronx Property Management Department,"0638",Marble Hill Houses,Caretaker
384882,1835305,MANHATTAN,Manhattan Property Management Department,"0219",Jefferson Houses,Caretaker
384884,1876286,BRONX,Bronx Property Management Department,"0390",Bronx Neighborhood 08,Painter
384891,1876097,BRONX,Bronx Property Management Department,"0383",Bronx Neighborhood 03,Painter
384916,583518,MANHATTAN,Manhattan Property Management Department,"0219",Jefferson Houses,Caretaker
384952,1877434,MANHATTAN,Manhattan Property Management Department,"0518",King Towers Consolidation,Caretaker
384950,566505,BRONX,Bronx Property Management Department,"0383",Bronx Neighborhood 03,Plumber
384948,1718954,BRONX,Bronx Property Management Department,"0416",Bronx Neighborhood 07,Plumber
384951,1877942,BRONX,Bronx Property Management Department,"0248",Adams Houses,Caretaker
384954,213357,BRONX,Bronx Property Management Department,"0386",Bronx Neighborhood 05,Plumber's Helper
384956,1877277,BRONX,Bronx Property Management Department,"0416",Bronx Neighborhood 07,Painter
384957,1876650,BRONX,Bronx Property Management Department,"0388",Bronx Neighborhood 06,Electrician's Helper
384958,1876792,BRONX,Bronx Property Management Department,"0390",Bronx Neighborhood 08,Plumber's Helper
384969,1876909,MANHATTAN,Manhattan Property Management Department,"0232",Grant Houses,Caretaker
384970,1876910,MANHATTAN,Manhattan Property Management Department,"0261",Taft Houses,Caretaker
385003,1878236,MANHATTAN,Manhattan Property Management Department,"0534",Carver,Maintenance Worker
384971,1876922,MANHATTAN,Manhattan Property Management Department,"0217",Washington-Lexington,Maintenance Worker
384973,1827510,BRONX,Bronx Property Management Department,"0435",Butler,Caretaker
384999,1878384,QUEENS,Queens-SI Property Mgmt Dept,"0374",QN/SI Neighborhood 01,Mason's Helper
385005,1699700,BROOKLYN,Brooklyn Property Management Department,"0223",Cooper Park,Caretaker
385009,1878789,BROOKLYN,Brooklyn Property Management Department,"0391",Brooklyn Neighborhood 01,Electrician's Helper
385019,1880030,MANHATTAN,Manhattan Property Management Department,"0210",Riis Houses,Housing Assistant
385025,1879161,BROOKLYN,Brooklyn Property Management Department,"0491",Brooklyn Floating Staff,Plumber
385037,598549,BRONX,Bronx Property Management Department,"0523",Melrose,Caretaker
385039,1878054,BRONX,Bronx Property Management Department,"0383",Bronx Neighborhood 03,Painter
384960,1876887,BROOKLYN,Brooklyn Property Management Department,"0391",Brooklyn Neighborhood 01,Electrician's Helper
384961,1877526,BRONX,Bronx Property Management Department,"0431",Castle Hill Houses,Caretaker
384972,1877778,BRONX,Bronx Property Management Department,"0638",Marble Hill Houses,Caretaker
385000,1878309,MANHATTAN,Manhattan Property Management Department,"0204",Vladeck Houses,Maintenance Worker
385001,1878286,BROOKLYN,Brooklyn Property Management Department,"0235",Pink Houses,Maintenance Worker
385002,1878908,MANHATTAN,Manhattan Property Management Department,"0487",Manhattan Floating Staff,Maintenance Worker
385004,1878234,BRONX,Bronx Property Management Department,"0415",Bronx Neighborhood 04,Plumber's Helper
